Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
923d40689af2a81815e3b5a69f4bf0166105c90e0ea8424284421c01ac612b98,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.674775,52.330715,On or near Police Station,E01030282,Waveney 014A,Local resolution
49cd5d57807f66558be6fcfb81f3aa223f1d36bb4e042aa6376e5b46f64b5d26,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Suspect charged
c4a7003b36f02f396c7460c1f24c51fb3fbf627286eea651b39d1902bd0f5547,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.698299,52.255167,On or near OAKES ROAD,E01030139,St Edmundsbury 003C,Local resolution
7374f7e43a723d7aee25330326c52d1c63fe34b513ad2ad14367138da27316e6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.485989,52.185524,On or near WATERING LANE,E01030212,Suffolk Coastal 003E,Unable to prosecute suspect
76b66abad1ca761251693fe8a0e701e06b92c32750b029b51462f419325fb1a2,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.109499,52.041724,On or near MERRION CLOSE,E01029909,Babergh 005E,Offender given a caution
9903bab232e1bb92ac511937b810cd1b8dcad9529070a1f696d55429c4cb13ee,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.162327,52.057019,On or near NEWTON STREET,E01033129,Ipswich 007H,Formal action is not in the public interest
6b92c8487dabde7b2517592825e2a660810cf82cab6f9df9b59693e9ac1b6a6d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.493689,52.372477,On or near ASPAL PLACE,E01032524,Forest Heath 003G,Formal action is not in the public interest
a0923a8a100099cb524544cd83c0f1e916482a441b4be5b35e8a9a3d094196b2,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.521596,52.345789,On or near NURSERY CLOSE,E01029946,Forest Heath 004D,Local resolution
4fd8f834d1b77edbd1711865b9dbc5774eea23347e09bb0e403ba62147aa73be,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.984969,52.195696,On or near DELIUS CLOSE,E01030077,Mid Suffolk 008B,Unable to prosecute suspect
3cdf7e7dbf19843d39be9eeebfb4cc79161084d057d91af3df3413b50dc596b9,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.493689,52.372477,On or near ASPAL PLACE,E01032524,Forest Heath 003G,Suspect charged
add8c702b011f77cfa139b8bedab55ddc7c79c970ed9f6ace596a30aee257d9a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.984969,52.195696,On or near DELIUS CLOSE,E01030077,Mid Suffolk 008B,Unable to prosecute suspect
3f425ff07206e4018dc8e787833cf3d961ce169210689cbc1db36e029b7507e9,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.753236,52.483346,On or near DOVE STREET,E01030246,Waveney 004A,Formal action is not in the public interest
ba12faa046f579a350eddcbab86e68b98f40890088dc4f31e6a98fd31aa45d32,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.959944,52.197478,On or near BIRCH ROAD,E01030063,Mid Suffolk 009A,Offender given a caution
9142464ed57517b10a20072b6a8eed34f3a51dccce00192fd4fa10f3862f94b4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.151735,52.039836,On or near WHERSTEAD ROAD,E01029969,Ipswich 012B,Formal action is not in the public interest
1a4a10607acef09eb487be1480f999fb9d123097127ce9d88126344ca126a644,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.752547,52.481830,On or near ST PETER'S STREET,E01030249,Waveney 004C,Suspect charged
d8ccaf39b13e1aadf497a903d6661acfa822196ac8e7b59b01a93795831bbb3b,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.755498,52.478255,On or near OLD NELSON STREET,E01030247,Waveney 007A,Unable to prosecute suspect
46cbd072f2eb322fda351ca086a62e683ef04832a6e54062206822a1950fb00a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.322563,51.946392,On or near Ferry Terminal,E01030163,Suffolk Coastal 015B,Offender given a drugs possession warning
c21bb5bac33671396fa36cf77a0bac2ddb66bd76fd37f2388b2c124131cf9eca,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Suspect charged
0d3e45a2b79475dcaef7eab477514d8e9a63798fe9ae288d4e5d20db9ada0244,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.160961,52.059367,On or near COBBOLD MEWS,E01030010,Ipswich 005D,Local resolution
50c793308ca6edc4a26c9edb180fb27d2c1b2a0b5084f677c126170060a87b25,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.145594,52.056010,On or near Parking Area,E01029988,Ipswich 010E,Unable to prosecute suspect
0a333831783cb1d15747e6a2a7804b5dc97f61b45ab1592ea4370ec85775b387,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.713904,52.253703,On or near Parking Area,E01030137,St Edmundsbury 006D,Unable to prosecute suspect
6d429f17e4a9cfbc159defffedcaa31685ccc093dcef0c3441720a093b71ee3a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.690857,52.252783,On or near A14,E01030140,St Edmundsbury 003D,Offender given penalty notice
c6551c903288616bdeb2495b35d0865b097c4ed2e8905616f5aa1c709844cc60,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.424868,52.083844,On or near QUEENSWAY,E01030109,St Edmundsbury 012A,Unable to prosecute suspect
a0e4bb28568e35a295311b388253b3fe2a291a3e09f41a301cea756306d74481,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.726532,52.235021,On or near Petrol Station,E01030144,St Edmundsbury 009D,Formal action is not in the public interest
96994ff7e39094ea6cf63561455e1bdd10824a7a414faca6f3544acc28e9d6b9,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.121991,52.037022,On or near LYNNBROOK CLOSE,E01030017,Ipswich 015A,Unable to prosecute suspect
e955ec5cbff3877c97815c08942c594e6d3961439228dc941ed8e4d5c560fffd,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Suspect charged
f3cb673f54653fa6551ed64b4f7f926d0e98f0c34b148459c016b5cb5f979d1d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Local resolution
164f03e8ab7ceb16d3d63ad88cc9e80fbde2a758ae543240af9572f301c141e3,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.706127,52.259295,On or near TOLLGATE LANE,E01030130,St Edmundsbury 003A,Unable to prosecute suspect
96978403c95158602132de90863b579e4848f4cd4427e21925f89bc5d09ae7b5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.345029,51.964679,On or near GARRISON LANE,E01030164,Suffolk Coastal 013E,Offender given a drugs possession warning
533fe3f2a07e7ccbf91a8e847ca16d78509a1ab0745a7162bbe6332f41102a16,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.345029,51.964679,On or near GARRISON LANE,E01030164,Suffolk Coastal 013E,Offender given a caution
46271741998e40ddaf9071403295f82987684af4a137d5291466b3b2e54ad359,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.269443,51.957837,On or near CALEDONIA ROAD,E01029874,Babergh 011C,Suspect charged
307a15c4cadfe5fe7ec773b5c469e57c33450bdb1235a3f71d84ee10e5bbe07a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.892097,52.221384,On or near STEELES ROAD,E01030089,Mid Suffolk 006E,Unable to prosecute suspect
d3fb475da3e53c67c29c5236be0cab286f0c9dd956d78259cedc5cf4e44a14ef,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.407474,52.241577,On or near JACK JARVIS CLOSE,E01029925,Forest Heath 008A,Local resolution
10057c654082752373593bf7b19702d0f7ecfdaca521c90c28163c7211c7d325,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.133866,52.065208,On or near WINDSOR ROAD,E01030023,Ipswich 006B,Unable to prosecute suspect
ac1a824be52dd098ef71d2f44fa6584654e565a2899d1d4a7fac0e30c236bb56,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.500382,52.307070,On or near THISTLE WAY,E01033451,Forest Heath 005D,Unable to prosecute suspect
56c557cf46407fdae96d84ea861b1a2f046e6111df8084a217a2e703577b7ecb,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.541019,52.061828,On or near CHURCH PARK,E01030120,St Edmundsbury 011A,Formal action is not in the public interest
960689fc77f1d2c3583539d66d2c020aec8e538f2c0f695024496d3e4cc51bc5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.375188,52.152907,On or near A12,E01033449,Suffolk Coastal 007J,Formal action is not in the public interest
9996c9b9cc5248313649f537ba9609a1017aa5e0e893742a52949705d735afc4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.329315,51.967976,On or near REYNOLDS COURT,E01030168,Suffolk Coastal 014C,Suspect charged
6903d4abedc1585571d02bc2c0fe329f616bf9e5983c215edc425051ff17d854,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.751759,52.040501,On or near Petrol Station,E01029913,Babergh 007B,Formal action is not in the public interest
304bfbd15b0677c8b15c1e36ca03e3d5bbd91929296f9844af48b3f012e08cba,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.695672,52.242538,On or near PRIOR'S AVENUE,E01030123,St Edmundsbury 007B,Formal action is not in the public interest
83e313bc77180a51f2d63a5e0bc240e189d3d43847a8a31b0c77e1bbce7f00ea,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.695672,52.242538,On or near PRIOR'S AVENUE,E01030123,St Edmundsbury 007B,Formal action is not in the public interest
667539ca924327a7a6daebb8982f4d02f50e4f9b4730e86be28c458c5a6d31d0,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.775995,51.971512,On or near THE WALDEGRAVES,E01029880,Babergh 006A,Unable to prosecute suspect
5b5d4df3ce735634b8fea7c04afab856e9d2f527177681858b7ed429f7ea7b98,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.139760,52.061238,On or near STOPFORD COURT,E01030023,Ipswich 006B,Unable to prosecute suspect
5b5d4df3ce735634b8fea7c04afab856e9d2f527177681858b7ed429f7ea7b98,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.139760,52.061238,On or near STOPFORD COURT,E01030023,Ipswich 006B,Unable to prosecute suspect
89f834b19c08215027c9dbe975871488788811965202acc567395a264fcfc8a7,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.492560,52.372267,On or near MORLEY CLOSE,E01032524,Forest Heath 003G,Suspect charged
dc07f832d1432b88106a915be055da7697e5afb09dce1b633061d36b8a562aca,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.444248,52.085089,On or near Pedestrian Subway,E01030108,St Edmundsbury 014D,Unable to prosecute suspect
950f282e02dfc622bd8b9950b66136bd5a9d64e8aac67d5fa473d33fc1d697a1,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.751822,52.474702,On or near BON MARCHE,E01030250,Waveney 004D,Suspect charged
16fd8b55ba2d3cf72c3728e3713a54832f7d77738ade6f8f87c05362bb29620d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.852568,52.042230,On or near GROTON STREET,E01029875,Babergh 009A,Formal action is not in the public interest
b5c95eb59517f2166e3d3f335754dbc5b95c95e8bb8b7c6535948754f3942596,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.694570,52.259155,On or near GORST CLOSE,E01030139,St Edmundsbury 003C,Local resolution
31ef2d9a8b9f919cd59fcf5076310f39a0bb1c6e6ccd340b677a2dd8e4af54ef,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.753313,52.476642,On or near Supermarket,E01030247,Waveney 007A,Suspect charged
611b87e208fd594e3c05609ccfed9f96f80a3cb3ee28ca29d213c60c0d2df460,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.731971,52.038614,On or near KING STREET,E01029920,Babergh 007H,Unable to prosecute suspect
611b87e208fd594e3c05609ccfed9f96f80a3cb3ee28ca29d213c60c0d2df460,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.731971,52.038614,On or near KING STREET,E01029920,Babergh 007H,Unable to prosecute suspect
271c063256297d6a2d74461ae22c0f9da6bbdee48e1135875a0283534ae8c15f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.117164,52.068440,On or near SAPPHIRE CLOSE,E01030030,Ipswich 003D,Suspect charged
13ec598ebbecf95e1139e583150a965c27590087ca3242f570b66006fc624917,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.491681,52.094392,On or near DASH END,E01030122,St Edmundsbury 011B,Offender given a caution
59f24ccab08db7a89766d2fbbd23a0853b8f63d85a00d6314b3bcb5a6fe3d630,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.709506,52.473879,On or near Parking Area,E01030289,Waveney 005D,Formal action is not in the public interest
a74664bed2c002bf5c401c0cdfd39f95c98bd144bc3f650252485ad61a7369a1,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.507597,52.345588,On or near BRIAR CLOSE,E01030243,Waveney 015B,Formal action is not in the public interest
0f4d3d95cd429f86f4ad1af0e713364d2651dbd40199da5fef7bdd470b8e801d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.793243,52.104212,On or near MEADOW CLOSE,E01029898,Babergh 001B,Unable to prosecute suspect
cd49523d51f754e264d3fbbef022160f497d0ffcd116509e395775ec40daa1ae,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.562247,52.457948,On or near NEW MARKET,E01030224,Waveney 010B,Unable to prosecute suspect
05992ffefc89ceebb6cfd3972cd1eb88b89752d4f8daed302da91457d24f923d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.151813,52.059576,On or near CROWN STREET,E01030025,Ipswich 006D,Suspect charged
a0db65113e9b6b2de2fe412962fe3572c5932f702e6a4c53c6249a7fb26befe1,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.698411,52.254589,On or near OAKES CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
8fa241c3a540d563d650ff5fb68bf984aca8daa1bf9ef34db8506081057c5a60,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.729052,52.234792,On or near BYFIELD WAY,E01030144,St Edmundsbury 009D,Suspect charged
7f3d522e53279a288fbb97b7fe96e593bb5b9f9d24ff5274d2f8bcf131aa125c,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.729052,52.234792,On or near BYFIELD WAY,E01030144,St Edmundsbury 009D,Suspect charged
52bb06d257e3c7cfc859a69e0df1c0f74632f0c91cffc2daccae6100a9284bec,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.919881,52.236204,On or near ELLISTON CLOSE,E01030050,Mid Suffolk 004C,Formal action is not in the public interest
cd5be489a34b32fddbbf4f1e449fcbb47e18f73870af41c7149ee5c48c1f83af,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.385093,52.264530,On or near WATERLOO CLOSE,E01029953,Forest Heath 006B,Local resolution
d068bacf2f9e9d325159c634ed2738614a1d14eb561f98a765439cbe913dfe07,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.752003,52.477170,On or near Bus/Coach Station,E01030249,Waveney 004C,Suspect charged
fce06ade1e64c4b46a28a078c2857d6258fa300b6682014dd7b9657217b21b6b,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.527995,52.385605,On or near LANCEWOOD WALK,E01033453,Forest Heath 002F,Unable to prosecute suspect
3ca0fdf5991eb59b7138210e4ca81a44181ae772234540f7ddbb41680ab6777c,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.430325,52.080314,On or near CLEMENTS DRIVE,E01030115,St Edmundsbury 013A,Local resolution
71546f5c32d34bdbc6bcf727d42128b806150ccf9e5145aeb3d85e76a5e1e769,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.527995,52.385605,On or near LANCEWOOD WALK,E01033453,Forest Heath 002F,Unable to prosecute suspect
f36983226578fb38e5f531f484013fc378cfae21bada9b66f515b9a818974c32,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.751822,52.474702,On or near BON MARCHE,E01030250,Waveney 004D,Suspect charged
21234559529ae5dd823bfa2355a334c654c6df88a719306716339f2cb638182f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.692617,52.257149,On or near WOLLASTON CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
3ca14e007b5d5dc029e5e29fbe4135e98cf13715f86bd5a7eeb74a43ce096f52,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Offender given penalty notice
fb81fd97f319f321f8da882ff3c4c189d39f17b9c38e6a99f4322d79c801e49d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.725850,52.493306,On or near OULTON ROAD NORTH,E01030280,Waveney 003E,Suspect charged
597a53e225e888812cbd821414e45c512e61b6e1e0db29fd4f3af0310a26b87d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.443905,52.084161,On or near INGHAM ROAD,E01030108,St Edmundsbury 014D,Formal action is not in the public interest
d9384aff324f44fe2b5a32970410e7886c0d8ae387a68cd578fd89f6671dca1e,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.998982,52.189081,On or near Nightclub,E01030071,Mid Suffolk 010B,Local resolution
127c644678679dcb373a6afe753ab75f3055fe91c47a5ee98893632c399f969d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.136892,52.072773,On or near PRINCEDALE CLOSE,E01029977,Ipswich 002E,Local resolution
efad53d8c70b0f7a2ecdb4f3e57ac26fd20b2c0410316fa04ba7626eff32fa88,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.987967,52.191528,On or near KENT ROAD,E01030073,Mid Suffolk 008A,Unable to prosecute suspect
86d2884f73efe01b91439a1857a62889def546308434f5fa11c9f016db7ec991,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.740538,52.478334,On or near YORK ROAD,E01030264,Waveney 004E,Suspect charged
764068c59738672131e11d99fa4089fc07d24878bddf403792bf1fe85083bc07,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.752003,52.477170,On or near Bus/Coach Station,E01030249,Waveney 004C,Formal action is not in the public interest
46833db6d5aa07442fc15f33b255ceed111b4ce3f338d01c0c05d15d10adc041,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.143640,52.060586,On or near CLARKSON STREET,E01030024,Ipswich 006C,Suspect charged
8f94ac28442794a985811904b65f57a7a29835aecfcbc6de4f29b5a323197820,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.752003,52.477170,On or near Bus/Coach Station,E01030249,Waveney 004C,Formal action is not in the public interest
074cc94deecb2f2dac510980abb7412f21663e00a1267ce250fe974294d9cbcf,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.277897,52.063994,On or near MARTINSYDE,E01030191,Suffolk Coastal 010D,Formal action is not in the public interest
074cc94deecb2f2dac510980abb7412f21663e00a1267ce250fe974294d9cbcf,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.277897,52.063994,On or near MARTINSYDE,E01030191,Suffolk Coastal 010D,Formal action is not in the public interest
5710b7199458d6f072011c82732ec48e2e3e2c6f782bef3d43ad25eed680778e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.121991,52.037022,On or near LYNNBROOK CLOSE,E01030017,Ipswich 015A,Unable to prosecute suspect
25899da36936caa7de40b8bb4ee1ca5f66c74d216f39399c3dcf77c4b09e6835,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.753499,52.244746,On or near TODD WAY,E01033045,St Edmundsbury 005F,Unable to prosecute suspect
3399805d27d0e88a8264735f5e5ea188fad6808deb5bad50139af1c56ac006bc,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Unable to prosecute suspect
749ff9f252ee84b9bf8458e71fec105d8afe1df64cf74a08f16fc277445f895a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Local resolution
56a0a27905a34c61f5c1e1f896b45385d29ab928e0cb4d9cc4629ca8df069a50,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.519744,52.350909,On or near ST JOHN'S CLOSE,E01029938,Forest Heath 004A,Local resolution
2cfd93146aa5bd020067de5a71ff88aeb8be98036f7e805c9f158e464e10f9c7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155771,52.045979,On or near GRESLEY GARDENS,E01033122,Ipswich 012F,Suspect charged
eda71363443ec4ef03740344382661e8da3a643e5aafed6d249c302a75da1323,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.456773,52.078732,On or near Pedestrian Subway,E01030106,St Edmundsbury 014B,Offender given a drugs possession warning
ff7958e7ce32ce3c09b47ca4a95179c17c662c19b4591605f98db99b2cd8f96e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.131450,52.046943,On or near JASMINE CLOSE,E01029986,Ipswich 010C,Suspect charged
9bc9870765c5ecd1ae2b7c44078af00283b2f759b46d7e19bba8f7f57e921a20,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.985352,52.107280,On or near BILDESTON ROAD,E01030070,Mid Suffolk 011E,Offender given a caution
2ee522c727c079c053db30bf9a7ba7f9af69f7c4372a94f5ca449b590d4834f2,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.426443,52.084621,On or near ALLINGTON WALK,E01030109,St Edmundsbury 012A,Offender given a caution
f38ab5a0b8a47a3aa6fb91ccf579509f539865d5e250ee462fd084d215b6594f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.699461,52.260788,On or near DEVON CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
7d1c4a17a25340ff0b040c05d063fd7c8fe88afe35b726988224c3972fa3fed2,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.510931,52.342590,On or near ST ANDREW'S STREET,E01029947,Forest Heath 004E,Unable to prosecute suspect
